File,Dir,Datetime,Camera,SeqNum,SeqLen,SeqNumDiff,Night,Mean,Std,TopCrop,BottomCrop,Carcass X,Carcass Y,Carcass Dist,Carcass Size,Obscuring Plants,NumObj,DistRank,Size,X,Y,Dist,Angle,Label_manual,Label_pred
IMG_1006.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 13:38:14,CAM276,1,3,1|0,0,79.58,72.39,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1008.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 13:38:17,CAM276,3,3,0|2,0,77.92,72.21,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1010.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 13:38:30,CAM276,2,3,2|1,0,94.33,74.68,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1011.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 13:38:31,CAM276,3,3,0|2,0,94.7,74.74,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1013.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 13:39:10,CAM276,2,3,2|1,0,50.91,61.46,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,4.0,1.0,28336.0,462.0,1094.0,143.0,-84.0,1,0
IMG_1073.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 15:29:28,CAM276,2,3,2|1,0,72.43,70.73,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1078.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 15:30:20,CAM276,1,3,1|0,0,62.78,68.72,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,6.0,1.0,18564.0,493.0,1339.0,103.0,-79.0,1,0
IMG_1095.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 15:32:17,CAM276,3,3,0|2,0,38.82,55.01,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,4.0,1.0,132979.0,806.0,1140.0,344.0,16.0,1,0
IMG_1106.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 15:41:00,CAM276,2,3,2|1,0,32.9,49.52,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,3.0,1.0,28310.0,1318.0,1332.0,848.0,-6.0,1,0
IMG_1114.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 15:44:03,CAM276,1,3,1|0,0,65.09,68.44,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,3.0,1.0,10632.0,597.0,1022.0,246.0,60.0,1,0
IMG_1163.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 15:49:38,CAM276,2,3,2|1,0,71.58,70.74,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1194.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 15:52:33,CAM276,3,3,0|2,0,79.55,72.31,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,2.0,1.0,11082.0,224.0,1206.0,252.0,-6.0,1,0
IMG_1204.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 15:53:46,CAM276,1,3,1|0,0,39.15,55.55,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,3.0,1.0,18096.0,1223.0,1355.0,757.0,-8.0,1,0
IMG_1211.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 15:54:39,CAM276,2,3,2|1,0,34.71,52.49,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,2.0,1.0,170030.0,320.0,1202.0,158.0,-12.0,1,0
IMG_1221.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 15:55:35,CAM276,3,3,0|2,0,81.1,72.74,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,2.0,1.0,29103.0,282.0,1321.0,210.0,23.0,1,0
IMG_1236.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:05:12,CAM276,3,3,0|2,0,67.06,68.44,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,1.0,1.0,27643.0,413.0,1025.0,220.0,-73.0,1,0
IMG_1238.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:05:20,CAM276,2,3,2|1,0,89.37,74.1,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1239.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:05:21,CAM276,3,3,0|2,0,91.97,74.34,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1258.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:37:33,CAM276,1,3,1|0,0,87.85,74.04,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,3.0,1.0,22945.0,249.0,1343.0,249.0,25.0,1,0
IMG_1260.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:37:36,CAM276,3,3,0|2,0,87.09,73.75,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,3.0,1.0,20152.0,240.0,1332.0,253.0,22.0,1,0
IMG_1262.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:37:44,CAM276,2,3,2|1,0,78.93,72.04,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1268.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:37:55,CAM276,2,3,2|1,0,81.58,72.69,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1269.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:37:56,CAM276,3,3,0|2,0,82.28,72.78,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1273.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:38:25,CAM276,1,3,1|0,0,71.79,70.83,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1275.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:38:27,CAM276,3,3,0|2,0,68.7,70.04,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1276.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:38:40,CAM276,1,3,1|0,0,73.76,71.14,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1277.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:38:41,CAM276,2,3,2|1,0,65.25,68.95,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1278.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:38:42,CAM276,3,3,0|2,0,61.3,66.53,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,6.0,1.0,11073.0,526.0,1035.0,208.0,75.0,1,0
IMG_1279.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:38:44,CAM276,1,3,1|0,0,77.85,71.87,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1281.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:38:47,CAM276,3,3,0|2,0,76.94,71.56,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1282.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:38:50,CAM276,1,3,1|0,0,77.9,71.58,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1283.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:38:51,CAM276,2,3,2|1,0,75.87,71.96,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,1.0,1.0,10049.0,354.0,878.0,378.0,-71.0,1,0
IMG_1284.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:38:52,CAM276,3,3,0|2,0,82.35,72.67,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1303.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 16:59:24,CAM276,1,3,1|0,0,79.04,72.53,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,1.0,1.0,15914.0,816.0,146.0,1142.0,72.0,1,0
IMG_1306.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 17:01:18,CAM276,1,3,1|0,0,87.04,73.62,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1307.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 17:01:20,CAM276,2,3,2|1,0,87.12,73.81,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1308.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 17:01:21,CAM276,3,3,0|2,0,75.63,72.42,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,0.0,0.0,,,,,,1,0
IMG_1316.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 17:07:09,CAM276,2,3,2|1,0,61.96,67.38,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,6.0,1.0,115308.0,713.0,1216.0,238.0,4.0,0,1
IMG_1345.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 17:24:09,CAM276,1,3,1|0,0,58.99,65.89,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,6.0,1.0,42284.0,384.0,1240.0,90.0,2.0,1,0
IMG_1350.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 17:24:39,CAM276,3,3,0|2,0,50.18,61.39,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,3.0,1.0,80301.0,204.0,1260.0,271.0,4.0,0,1
IMG_1368.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 17:29:39,CAM276,3,3,0|2,0,29.44,46.02,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,4.0,1.0,64812.0,760.0,1235.0,285.0,0.0,0,1
IMG_1447.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 17:53:01,CAM276,1,3,1|0,0,35.97,51.23,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,3.0,1.0,90687.0,667.0,1159.0,207.0,22.0,1,0
IMG_1449.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:10 17:53:04,CAM276,3,3,0|2,0,36.19,51.13,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,3.0,1.0,68700.0,636.0,1177.0,171.0,20.0,1,0
IMG_1788.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:11 09:11:05,CAM276,3,3,0|2,0,30.66,53.87,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,2.0,1.0,306365.0,271.0,1082.0,255.0,-37.0,0,1
IMG_1789.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:11 09:11:31,CAM276,1,3,1|0,0,31.9,55.49,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,4.0,1.0,438082.0,269.0,898.0,396.0,-58.0,1,0
IMG_1808.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:11 09:19:22,CAM276,2,3,2|1,0,29.78,46.51,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,4.0,1.0,29108.0,846.0,1287.0,374.0,-7.0,1,0
IMG_1838.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:11 09:25:51,CAM276,2,3,2|1,0,45.7,63.7,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,2.0,1.0,607595.0,1037.0,1057.0,590.0,17.0,1,0
IMG_1864.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:11 09:33:13,CAM276,1,3,1|0,0,31.78,49.22,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,4.0,1.0,135830.0,230.0,1223.0,245.0,-3.0,1,0
IMG_1867.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:11 09:33:27,CAM276,1,3,1|0,0,49.8,61.43,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,3.0,1.0,72887.0,897.0,871.0,558.0,40.0,1,0
IMG_1891.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:11 11:02:52,CAM276,1,3,1|0,0,62.17,67.05,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,8.0,1.0,17739.0,410.0,1074.0,175.0,-68.0,1,0
IMG_1897.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam276_010917_Deer\,2017:01:11 11:03:11,CAM276,1,3,1|0,0,78.27,72.18,32.0,57.0,474.92857142857116,1236.694805194805,1.0,3.0,1.0,2.0,1.0,18310.0,214.0,1316.0,272.0,16.0,1,0
